"Don't see your tags in the report? New tags are excluded by default - go to https://console.amazonaws.cn/billing/home#/preferences/tags to update your cost allocation keys."
"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","AvailabilityZone","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost","aws:autoscaling:groupName","aws:cloudformation:logical-id","aws:cloudformation:stack-id","aws:cloudformation:stack-name","user:Application","user:Function","user:Name","user:Owner","user:appenv","user:bg","user:cmdbid","user:date","user:elasticbeanstalk:environment-id","user:elasticbeanstalk:environment-name","user:id","user:name","user:test","user:type","user:workload-type"
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062109-2","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.gp2","","","22260679","0.746 CNY per GB-month of General Purpose SSD (gp2) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","19.99999968","0.7460000032","CNY","14.920000","0.000000","0.895906","VAT","15.815906","","","","","","","website-update","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062109-3","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.gp2","","","22260679","0.746 CNY per GB-month of General Purpose SSD (gp2) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","49.99999920","0.7460000032","CNY","37.300000","0.000000","2.239765","VAT","39.539765","","","","","","","CF-attached","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062109-4","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.gp2","","","22260679","0.746 CNY per GB-month of General Purpose SSD (gp2) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","19.99999968","0.7460000032","CNY","14.920000","0.000000","0.895906","VAT","15.815906","","","","","","","CF-root","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062109-5","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.gp2","","","22260679","0.746 CNY per GB-month of General Purpose SSD (gp2) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","77.08871167","0.7460000032","CNY","57.508179","0.000000","3.453213","VAT","60.961392","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062109-6","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.gp2","","","22260679","0.746 CNY per GB-month of General Purpose SSD (gp2) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","6.68817318","0.7460000032","CNY","4.989377","0.000000","0.299599","VAT","5.288976","","","","","","","test-machine","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062109-7","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.gp2","","","22260679","0.746 CNY per GB-month of General Purpose SSD (gp2) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","0.01344086","0.7460000032","CNY","0.010027","0.000000","0.000602","VAT","0.010629","","","","","","","test","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062109-8","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.gp2","","","22260679","0.746 CNY per GB-month of General Purpose SSD (gp2) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","19.99999968","0.7460000032","CNY","14.920000","0.000000","0.895906","VAT","15.815906","","","","","","","grafana_zabbix","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000587315470","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","CNN1-DeliveryAttempts-HTTP","","","12296886","First 100,000 Amazon SNS HTTP/HTTPS Notifications per Month are Free","2017/03/02 02:56:30","2017/03/31 23:59:59","5.00000000","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","626162493902","LinkedLineItem","400000000597083573","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市黄浦区淮海中路93号, 2801-2810室, 上海市, 上海市, 200000, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-ElasticIP:IdleAddress","","","22260174","0.000 CNY per Elastic IP address not attached to a running instance for the first hour","2017/03/01 00:00:00","2017/03/07 03:09:06","199.00000000","0.0329628894","CNY","6.559615","0.000000","0.392339","VAT","6.951954","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","626162493902","LinkedLineItem","400000000597083574","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市黄浦区淮海中路93号, 2801-2810室, 上海市, 上海市, 200000, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-ElasticIP:IdleAddress","","","22260495","0.033 CNY per Elastic IP address not attached to a running instance per hour (prorated)","2017/03/07 03:09:06","2017/03/31 23:59:59","605.20000000","0.033","CNY","19.971600","0.000000","1.194528","VAT","21.166128","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000572222309","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","12296880","First 1,000,000 SNS API Requests per Month are free","2017/03/02 02:56:30","2017/03/31 23:59:59","157.00000000","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000575003183-0","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/03/01 00:00:00","2017/03/31 23:59:59","0.68844919","0.933000004","CNY","0.642323","0.000000","0.038503","VAT","0.680826","","","","","","","SQL","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000575003183-1","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/03/01 00:00:00","2017/03/31 23:59:59","7.78798750","0.933000004","CNY","7.266192","0.000000","0.435562","VAT","7.701754","","","","","","","ERP-APP-1a-prdapp-n1","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000575003183-2","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/03/01 00:00:00","2017/03/31 23:59:59","3.92149055","0.933000004","CNY","3.658751","0.000000","0.219319","VAT","3.878069","","","","","","","APP","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000575003183-3","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00003523","0.933000004","CNY","0.000033","0.000000","0.000002","VAT","0.000035","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000575003183-4","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/03/01 00:00:00","2017/03/31 23:59:59","0.11817554","0.933000004","CNY","0.110258","0.000000","0.006609","VAT","0.116867","","","","","","","ERP-APP-1a-prd-n1","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000575003183-5","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-DataTransfer-Out-Bytes","","","12296874","0.933 CNY per GB - data transfer out of CNN1","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00008916","0.933000004","CNY","0.000083","0.000000","0.000005","VAT","0.000088","","","","","","","ERP-SQL-1a-prddb-n1","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000596343652","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","CNN1-RDS:GP2-Storage","CreateDBInstance","cn-north-1","22779139","CNY 0.860 per GB-month of provisioned GP2 storage","2017/03/02 02:56:30","2017/03/31 23:59:59","55.64516143","0.8600000031","CNY","47.854839","0.000000","2.870000","VAT","50.724839","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000584227895","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-CloudFront-In-Bytes","","","12296876","0.000 CNY per GB - data transfer in per month via CloudFront","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00078486","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","lc-monitor","","lc-grafana_zabbix","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000587203209-0","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","0.479 CNY per On Demand RHEL t2.micro Instance Hour","2017/03/01 00:00:00","2017/03/27 10:13:08","9.00000000","0.479","CNY","4.311000","0.000000","0.260763","VAT","4.571763","","","","","","","NAT_server","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000587203209-1","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","0.479 CNY per On Demand RHEL t2.micro Instance Hour","2017/03/01 00:00:00","2017/03/27 10:13:08","6.00000000","0.479","CNY","2.874000","0.000000","0.173842","VAT","3.047842","","","","","","","NAT_ceshi","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000587203209-2","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1b","22260041","0.479 CNY per On Demand RHEL t2.micro Instance Hour","2017/03/01 00:00:00","2017/03/27 10:13:08","1.00000000","0.479","CNY","0.479000","0.000000","0.028974","VAT","0.507974","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000587203209-3","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","0.479 CNY per On Demand RHEL t2.micro Instance Hour","2017/03/01 00:00:00","2017/03/27 10:13:08","2.00000000","0.479","CNY","0.958000","0.000000","0.057947","VAT","1.015947","","","","","","","lc-rhel7-vpn","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000587203209-4","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","0.479 CNY per On Demand RHEL t2.micro Instance Hour","2017/03/01 00:00:00","2017/03/27 10:13:08","2.00000000","0.479","CNY","0.958000","0.000000","0.057947","VAT","1.015947","","","","","","","NAT_test","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000587203209-5","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","0.479 CNY per On Demand RHEL t2.micro Instance Hour","2017/03/01 00:00:00","2017/03/27 10:13:08","5.00000000","0.479","CNY","2.395000","0.000000","0.144868","VAT","2.539868","","","","","","","NAT_peer","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000598521573-0","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","PAR_INV_FY2017-APNInnovationSandbox($500)-BJS","2017/03/01 00:00:00","2017/03/07 03:09:06","0E-8","","CNY","0.000000","-94.044351","-5.641539","VAT","-99.685891","","","","","","","NAT_server","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000598521573-1","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","PAR_INV_FY2017-APNInnovationSandbox($500)-BJS","2017/03/01 00:00:00","2017/03/07 03:09:06","0E-8","","CNY","0.000000","-62.696234","-3.761026","VAT","-66.457260","","","","","","","NAT_ceshi","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000598521573-2","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1b","22260041","PAR_INV_FY2017-APNInnovationSandbox($500)-BJS","2017/03/01 00:00:00","2017/03/07 03:09:06","0E-8","","CNY","0.000000","-10.449372","-0.626838","VAT","-11.076210","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000598521573-3","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","PAR_INV_FY2017-APNInnovationSandbox($500)-BJS","2017/03/01 00:00:00","2017/03/07 03:09:06","0E-8","","CNY","0.000000","-20.898745","-1.253675","VAT","-22.152420","","","","","","","lc-rhel7-vpn","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000598521573-4","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","PAR_INV_FY2017-APNInnovationSandbox($500)-BJS","2017/03/01 00:00:00","2017/03/07 03:09:06","0E-8","","CNY","0.000000","-20.898745","-1.253675","VAT","-22.152420","","","","","","","NAT_test","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000598521573-5","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances:0010","cn-north-1a","22260041","PAR_INV_FY2017-APNInnovationSandbox($500)-BJS","2017/03/01 00:00:00","2017/03/07 03:09:06","0E-8","","CNY","0.000000","-52.246862","-3.134189","VAT","-55.381050","","","","","","","NAT_peer","","","","","","","","","","","",""
"96993242","412764460734","626162493902","LinkedLineItem","400000000589344202","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市黄浦区淮海中路93号, 2801-2810室, 上海市, 上海市, 200000, CN","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","CNN1-RDS:GP2-Storage","CreateDBInstance","cn-north-1","22779139","CNY 0.860 per GB-month of provisioned GP2 storage","2017/03/01 00:00:00","2017/03/31 23:59:59","300.00000264","0.8599999991","CNY","258.000002","0.000000","15.480000","VAT","273.480002","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","488275793382","LinkedLineItem","400000000586344568","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市徐汇区肇嘉浜路807号1902室, Shanghai, Shanghai, 200032, CN","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","CNN1-RDS:GP2-Storage","CreateDBInstance","cn-north-1","22779139","CNY 0.860 per GB-month of provisioned GP2 storage","2017/03/01 00:00:00","2017/03/31 23:59:59","19.99999968","0.8600000138","CNY","17.200000","0.000000","1.030000","VAT","18.230000","","","","","","","","","","","","","","","","","","","other"
"96993242","412764460734","425155429375","LinkedLineItem","400000000571009070","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","中关村软件园, 软件广场C座302室, 海淀, 北京, 100190, CN","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","20242385","CNY 0.0045 per 1,000 PUT, COPY, POST, or LIST requests","2017/03/01 00:00:00","2017/03/31 23:59:59","1359.00000000","0.0000045004","CNY","0.006116","0.000000","0.000000","None","0.006116","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000596343650","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","CNN1-InstanceUsage:db.m3.large","CreateDBInstance:0012","cn-north-1","22779006","CNY 7.215 per RDS Second Gen Large Instance hour (or partial hour) running SQL Server SE - LI","2017/03/02 02:56:30","2017/03/31 23:59:59","1.00000000","7.215","CNY","7.215000","0.000000","0.430000","VAT","7.645000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","639127770567","LinkedLineItem","400000000586061894","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","北京市朝阳区霞光里5号, 瑞普电子海洋楼5层, 北京, 北京, 100027, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:SnapshotUsage","","","22260666","0.311 CNY per GB-Month of snapshot data stored","2017/03/01 00:00:00","2017/03/31 23:59:59","89.38155440","0.3110000065","CNY","27.797664","0.000000","0.000000","None","27.797664","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000568076721","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonGlacier","Amazon Glacier","Amazon Web Services, Inc.","CNN1-TimedStorage-ByteHrs","","","17311223","CNY 0.0334 per GB / month of storage used - Amazon Glacier (Beijing)","2017/03/01 00:00:00","2017/03/31 23:59:59","0.00375875","0.0335217825","CNY","0.000126","0.000000","0.000000","None","0.000126","","","","","","test","","guanghuanyouyun","","","","july2015","","","1234","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000587203220","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","CNN1-NodeUsage:cache.r3.large","CreateCacheCluster:0002","cn-north-1","15933444","3.064CNY per Enhanced High Memory Large Cache node-hour (or partial hour) running Redis","2017/03/01 00:00:00","2017/03/31 23:59:59","3.00000000","3.064","CNY","9.192000","0.000000","0.550000","VAT","9.742000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000587315471","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","16850885","First 1,000,000 Amazon SQS Requests per month are free","2017/03/02 02:56:30","2017/03/31 23:59:59","2.00000000","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","623377202974","LinkedLineItem","400000000589062919","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","朝阳区酒仙桥北路甲10号院德信大厦, 402, 朝阳区, 北京市, 100123, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:SnapshotUsage","","","22260666","0.311 CNY per GB-Month of snapshot data stored","2017/03/07 03:09:06","2017/03/31 23:59:59","36.94721316","0.3109999921","CNY","11.490583","0.000000","0.693421","VAT","12.184004","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","412764460734","LinkedLineItem","400000000591062102","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","甲10号院402楼二层, 朝阳区酒仙桥北路, 北京市, beijing, beijing, 100016, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:SnapshotUsage","","","22260666","0.311 CNY per GB-Month of snapshot data stored","2017/03/01 00:00:00","2017/03/31 23:59:59","115.49164477","0.3110000041","CNY","35.917902","0.000000","2.156928","VAT","38.074830","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","425155429375","LinkedLineItem","400000000571009071","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","中关村软件园, 软件广场C座302室, 海淀, 北京, 100190, CN","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","CNN1-Requests-Tier1","","","12296880","First 1,000,000 SNS API Requests per Month are free","2017/03/01 00:00:00","2017/03/31 23:59:59","791.00000000","0.0","CNY","0.000000","0.000000","0.000000","None","0.000000","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","626162493902","LinkedLineItem","400000000589062907-0","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市黄浦区淮海中路93号, 2801-2810室, 上海市, 上海市, 200000, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.st1","","","22260699","0.336 CNY per GB-month of Throughput Optimized HDD (st1) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","372.98387055","0.3360000004","CNY","125.322581","0.000000","7.520306","VAT","132.842887","","","","","","","","","","","","","","","","","","",""
"96993242","412764460734","626162493902","LinkedLineItem","400000000589062907-1","2017/03/01 00:00:00","2017/03/31 23:59:59","2017/04/04 03:26:20","","","上海市黄浦区淮海中路93号, 2801-2810室, 上海市, 上海市, 200000, CN","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-EBS:VolumeUsage.st1","","","22260699","0.336 CNY per GB-month of Throughput Optimized HDD (st1) provisioned storage","2017/03/01 00:00:00","2017/03/31 23:59:59","127.01612889","0.3360000004","CNY","42.677419","0.000000","2.560969","VAT","45.238388","","","","","","","web-attach","","","","","","","","","","","",""
